timestamp_utc,sample_id,url,status,bytes,message
2026-05-27T05:41:28.511059+00:00,471,https://1000springs.org.nz/samplesite/471,ERROR,0,ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'1000springs.org.nz\', port=443): Max retries exceeded with url: /samplesite/471 (Caused by NameResolutionError("HTTPSConnection(host=\'1000springs.org.nz\', port=443): Failed to resolve \'1000springs.org.nz\' ([Errno 8] nodename nor servname provided, or not known)"))'))
2026-05-27T05:41:35.369061+00:00,472,https://1000springs.org.nz/samplesite/472,200,23024,ok
2026-05-27T05:41:40.701702+00:00,473,https://1000springs.org.nz/samplesite/473,200,22908,ok
2026-05-27T05:41:43.707665+00:00,474,https://1000springs.org.nz/samplesite/474,200,22970,ok
2026-05-27T05:41:49.375809+00:00,475,https://1000springs.org.nz/samplesite/475,200,22965,ok
2026-05-27T05:41:55.127799+00:00,476,https://1000springs.org.nz/samplesite/476,200,23072,ok
2026-05-27T05:42:00.003262+00:00,477,https://1000springs.org.nz/samplesite/477,200,22964,ok
2026-05-27T05:42:05.726124+00:00,478,https://1000springs.org.nz/samplesite/478,200,23018,ok
2026-05-27T05:42:10.446122+00:00,479,https://1000springs.org.nz/samplesite/479,200,22992,ok
2026-05-27T05:42:13.864365+00:00,480,https://1000springs.org.nz/samplesite/480,200,23067,ok
2026-05-27T05:42:20.399134+00:00,481,https://1000springs.org.nz/samplesite/481,200,23053,ok
2026-05-27T05:42:24.887892+00:00,482,https://1000springs.org.nz/samplesite/482,200,22983,ok
2026-05-27T05:42:30.416857+00:00,483,https://1000springs.org.nz/samplesite/483,200,23021,ok
2026-05-27T05:42:34.230004+00:00,484,https://1000springs.org.nz/samplesite/484,200,23132,ok
2026-05-27T05:42:38.559254+00:00,485,https://1000springs.org.nz/samplesite/485,200,23001,ok
2026-05-27T05:42:44.551625+00:00,486,https://1000springs.org.nz/samplesite/486,200,23002,ok
2026-05-27T05:42:50.691008+00:00,487,https://1000springs.org.nz/samplesite/487,200,23189,ok
2026-05-27T05:42:55.769338+00:00,488,https://1000springs.org.nz/samplesite/488,200,23149,ok
2026-05-27T05:43:01.323768+00:00,489,https://1000springs.org.nz/samplesite/489,200,23140,ok
2026-05-27T05:43:06.633769+00:00,490,https://1000springs.org.nz/samplesite/490,200,23141,ok
2026-05-27T05:43:12.806976+00:00,491,https://1000springs.org.nz/samplesite/491,200,23074,ok
2026-05-27T05:43:17.726275+00:00,492,https://1000springs.org.nz/samplesite/492,200,23091,ok
2026-05-27T05:43:23.562447+00:00,493,https://1000springs.org.nz/samplesite/493,200,23053,ok
2026-05-27T05:43:27.326903+00:00,494,https://1000springs.org.nz/samplesite/494,200,23046,ok
2026-05-27T05:43:32.066523+00:00,495,https://1000springs.org.nz/samplesite/495,200,22920,ok
2026-05-27T05:43:38.859638+00:00,496,https://1000springs.org.nz/samplesite/496,200,22945,ok
2026-05-27T06:35:45.027414+00:00,497,https://1000springs.org.nz/samplesite/497,ERROR,0,ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'1000springs.org.nz\', port=443): Max retries exceeded with url: /samplesite/497 (Caused by NameResolutionError("HTTPSConnection(host=\'1000springs.org.nz\', port=443): Failed to resolve \'1000springs.org.nz\' ([Errno 8] nodename nor servname provided, or not known)"))'))
2026-05-27T06:35:51.025987+00:00,498,https://1000springs.org.nz/samplesite/498,ERROR,0,ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\'1000springs.org.nz\', port=443): Max retries exceeded with url: /samplesite/498 (Caused by NameResolutionError("HTTPSConnection(host=\'1000springs.org.nz\', port=443): Failed to resolve \'1000springs.org.nz\' ([Errno 8] nodename nor servname provided, or not known)"))'))
2026-05-27T06:35:59.181997+00:00,499,https://1000springs.org.nz/samplesite/499,200,23115,ok
2026-05-27T06:36:02.593401+00:00,500,https://1000springs.org.nz/samplesite/500,200,22969,ok
2026-05-27T06:36:09.504337+00:00,501,https://1000springs.org.nz/samplesite/501,200,23022,ok
2026-05-27T06:36:15.501027+00:00,502,https://1000springs.org.nz/samplesite/502,200,22959,ok
2026-05-27T06:36:22.103616+00:00,503,https://1000springs.org.nz/samplesite/503,200,22943,ok
2026-05-27T06:36:26.869854+00:00,504,https://1000springs.org.nz/samplesite/504,200,22969,ok
2026-05-27T06:36:30.751075+00:00,505,https://1000springs.org.nz/samplesite/505,200,22874,ok
2026-05-27T06:36:35.806927+00:00,506,https://1000springs.org.nz/samplesite/506,200,23020,ok
2026-05-27T06:39:31.264015+00:00,507,https://1000springs.org.nz/samplesite/507,200,22973,ok
2026-05-27T06:39:36.130361+00:00,508,https://1000springs.org.nz/samplesite/508,200,22884,ok
2026-05-27T06:39:40.588041+00:00,509,https://1000springs.org.nz/samplesite/509,200,22928,ok
2026-05-27T06:39:43.742608+00:00,510,https://1000springs.org.nz/samplesite/510,200,22938,ok
2026-05-27T06:39:50.598008+00:00,511,https://1000springs.org.nz/samplesite/511,200,23013,ok
2026-05-27T06:39:57.724379+00:00,512,https://1000springs.org.nz/samplesite/512,200,23067,ok
2026-05-27T06:40:03.022117+00:00,513,https://1000springs.org.nz/samplesite/513,200,22986,ok
2026-05-27T06:40:09.308828+00:00,514,https://1000springs.org.nz/samplesite/514,200,22959,ok
2026-05-27T06:40:15.055329+00:00,515,https://1000springs.org.nz/samplesite/515,200,22956,ok
2026-05-27T06:40:20.177267+00:00,516,https://1000springs.org.nz/samplesite/516,200,22985,ok
2026-05-27T06:40:23.687711+00:00,517,https://1000springs.org.nz/samplesite/517,200,23019,ok
2026-05-27T06:40:28.630826+00:00,518,https://1000springs.org.nz/samplesite/518,200,23033,ok
2026-05-27T06:40:35.172907+00:00,519,https://1000springs.org.nz/samplesite/519,200,22986,ok
2026-05-27T06:40:39.046339+00:00,520,https://1000springs.org.nz/samplesite/520,200,22959,ok
2026-05-27T06:41:04.791309+00:00,471,https://1000springs.org.nz/samplesite/471,200,22870,ok
2026-05-27T06:41:06.995553+00:00,497,https://1000springs.org.nz/samplesite/497,200,22936,ok
2026-05-27T06:41:09.625188+00:00,498,https://1000springs.org.nz/samplesite/498,200,22930,ok
2026-05-27T06:41:12.633470+00:00,521,https://1000springs.org.nz/samplesite/521,200,22979,ok
2026-05-27T06:41:14.880391+00:00,522,https://1000springs.org.nz/samplesite/522,200,22920,ok
2026-05-27T06:41:17.852384+00:00,523,https://1000springs.org.nz/samplesite/523,200,22920,ok
2026-05-27T06:41:20.656802+00:00,524,https://1000springs.org.nz/samplesite/524,200,23033,ok
2026-05-27T06:41:22.770841+00:00,525,https://1000springs.org.nz/samplesite/525,200,22938,ok
2026-05-27T06:41:24.826447+00:00,526,https://1000springs.org.nz/samplesite/526,200,23091,ok
2026-05-27T06:41:27.453817+00:00,527,https://1000springs.org.nz/samplesite/527,200,22893,ok
2026-05-27T06:41:29.144124+00:00,528,https://1000springs.org.nz/samplesite/528,200,22923,ok
2026-05-27T06:41:32.018910+00:00,529,https://1000springs.org.nz/samplesite/529,200,23004,ok
2026-05-27T06:41:34.780784+00:00,530,https://1000springs.org.nz/samplesite/530,200,23070,ok
2026-05-27T06:41:36.384551+00:00,531,https://1000springs.org.nz/samplesite/531,200,23045,ok
2026-05-27T06:41:38.508405+00:00,532,https://1000springs.org.nz/samplesite/532,200,22924,ok
2026-05-27T06:41:40.748586+00:00,533,https://1000springs.org.nz/samplesite/533,200,23019,ok
2026-05-27T06:41:42.974970+00:00,534,https://1000springs.org.nz/samplesite/534,200,22852,ok
2026-05-27T06:41:45.798345+00:00,535,https://1000springs.org.nz/samplesite/535,200,22953,ok
2026-05-27T06:41:48.134674+00:00,536,https://1000springs.org.nz/samplesite/536,200,23061,ok
2026-05-27T06:41:50.741403+00:00,537,https://1000springs.org.nz/samplesite/537,200,22945,ok
2026-05-27T06:41:53.455808+00:00,538,https://1000springs.org.nz/samplesite/538,200,22961,ok
2026-05-27T06:41:55.825103+00:00,539,https://1000springs.org.nz/samplesite/539,200,22900,ok
2026-05-27T06:41:58.178098+00:00,540,https://1000springs.org.nz/samplesite/540,200,22942,ok
2026-05-27T06:42:01.078973+00:00,541,https://1000springs.org.nz/samplesite/541,200,22995,ok
2026-05-27T06:42:04.242245+00:00,542,https://1000springs.org.nz/samplesite/542,200,23097,ok
2026-05-27T06:42:06.407402+00:00,543,https://1000springs.org.nz/samplesite/543,200,22972,ok
2026-05-27T06:42:09.086622+00:00,544,https://1000springs.org.nz/samplesite/544,200,23026,ok
2026-05-27T06:42:11.718777+00:00,545,https://1000springs.org.nz/samplesite/545,200,22933,ok
2026-05-27T06:42:14.393759+00:00,546,https://1000springs.org.nz/samplesite/546,200,22988,ok
2026-05-27T06:42:17.255451+00:00,547,https://1000springs.org.nz/samplesite/547,200,22941,ok
2026-05-27T06:42:19.736784+00:00,548,https://1000springs.org.nz/samplesite/548,200,23118,ok
2026-05-27T06:42:22.291878+00:00,549,https://1000springs.org.nz/samplesite/549,200,23020,ok
2026-05-27T06:42:25.178472+00:00,550,https://1000springs.org.nz/samplesite/550,200,22936,ok
2026-05-27T06:42:28.511097+00:00,551,https://1000springs.org.nz/samplesite/551,200,22998,ok
2026-05-27T06:42:31.445378+00:00,552,https://1000springs.org.nz/samplesite/552,200,22961,ok
2026-05-27T06:42:33.565266+00:00,553,https://1000springs.org.nz/samplesite/553,200,23026,ok
